ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2022-11-08 20:56:29 582m





Sample number Relative time HS4D-50(28994).Ch1
  s V
10363 0.00033226 0.032355916
10364 0.00033228 0.036400405
10365 0.0003323 0.024266937
10366 0.00033232 0.020222447
10367 0.00033234 0.0080889789
10368 0.00033236 0.0040444895
10369 0.00033238 0.024266937
10370 0.0003324 0.032355916
10371 0.00033242 0.024266937
10372 0.00033244 0
10373 0.00033246 0.0040444895
10374 0.00033248 0.020222447
10375 0.0003325 0.012133468
10376 0.00033252 0.0080889789
10377 0.00033254 0.016177958
10378 0.00033256 0.020222447
10379 0.00033258 0.012133468
10380 0.0003326 0.012133468
10381 0.00033262 0.028311426
10382 0.00033264 0.020222447
10383 0.00033266 0.0040444895
10384 0.00033268 0.016177958
10385 0.0003327 0.036400405
10386 0.00033272 0.032355916
10387 0.00033274 0.024266937
10388 0.00033276 0.024266937
10389 0.00033278 0.024266937
10390 0.0003328 0.016177958
10391 0.00033282 0.024266937
10392 0.00033284 0.032355916
10393 0.00033286 0.028311426
10394 0.00033288 0.028311426
10395 0.0003329 0.032355916
10396 0.00033292 0.024266937
10397 0.00033294 0.032355916
10398 0.00033296 0.036400405
10399 0.00033298 0.040444895
10400 0.000333 0.036400405
10401 0.00033302 0.040444895
10402 0.00033304 0.040444895
10403 0.00033306 0.040444895
10404 0.00033308 0.028311426
10405 0.0003331 0.032355916
10406 0.00033312 0.028311426
10407 0.00033314 0.024266937
10408 0.00033316 0.020222447
10409 0.00033318 0.028311426
10410 0.0003332 0.036400405
10411 0.00033322 0.028311426
10412 0.00033324 0.024266937
10413 0.00033326 0.040444895
10414 0.00033328 0.040444895
10415 0.0003333 0.040444895
10416 0.00033332 0.044489384
10417 0.00033334 0.044489384
10418 0.00033336 0.032355916
10419 0.00033338 0.024266937
10420 0.0003334 0.024266937
10421 0.00033342 0.024266937
10422 0.00033344 0.028311426
10423 0.00033346 0.036400405
10424 0.00033348 0.044489384
10425 0.0003335 0.048533874
10426 0.00033352 0.028311426
10427 0.00033354 0.020222447
10428 0.00033356 0.020222447
10429 0.00033358 0.012133468
10430 0.0003336 0.020222447
10431 0.00033362 0.028311426
10432 0.00033364 0.028311426
10433 0.00033366 0.032355916
10434 0.00033368 0.036400405
10435 0.0003337 0.036400405
10436 0.00033372 0.036400405
10437 0.00033374 0.036400405
10438 0.00033376 0.036400405
10439 0.00033378 0.040444895
10440 0.0003338 0.036400405
10441 0.00033382 0.036400405
10442 0.00033384 0.040444895
10443 0.00033386 0.036400405
10444 0.00033388 0.032355916
10445 0.0003339 0.028311426
10446 0.00033392 0.024266937
10447 0.00033394 0.032355916
10448 0.00033396 0.032355916
10449 0.00033398 0.036400405
10450 0.000334 0.036400405
10451 0.00033402 0.028311426
10452 0.00033404 0.028311426
10453 0.00033406 0.024266937
10454 0.00033408 0.032355916
10455 0.0003341 0.040444895
10456 0.00033412 0.048533874
10457 0.00033414 0.052578363
10458 0.00033416 0.052578363
10459 0.00033418 0.044489384
10460 0.0003342 0.044489384
10461 0.00033422 0.036400405
10462 0.00033424 0.032355916
10463 0.00033426 0.040444895
10464 0.00033428 0.048533874
10465 0.0003343 0.040444895
10466 0.00033432 0.032355916
10467 0.00033434 0.040444895
10468 0.00033436 0.048533874
10469 0.00033438 0.044489384
10470 0.0003344 0.044489384
10471 0.00033442 0.036400405
10472 0.00033444 0.044489384
10473 0.00033446 0.040444895
10474 0.00033448 0.036400405
10475 0.0003345 0.044489384
10476 0.00033452 0.052578363
10477 0.00033454 0.048533874
10478 0.00033456 0.040444895
10479 0.00033458 0.032355916
10480 0.0003346 0.024266937
10481 0.00033462 0.028311426
10482 0.00033464 0.032355916
10483 0.00033466 0.036400405
10484 0.00033468 0.040444895
10485 0.0003347 0.044489384
10486 0.00033472 0.048533874
10487 0.00033474 0.040444895
10488 0.00033476 0.040444895
10489 0.00033478 0.044489384
10490 0.0003348 0.036400405
10491 0.00033482 0.036400405
10492 0.00033484 0.036400405
10493 0.00033486 0.028311426
10494 0.00033488 0.024266937
10495 0.0003349 0.020222447
10496 0.00033492 0.024266937
10497 0.00033494 0.024266937
10498 0.00033496 0.028311426
10499 0.00033498 0.028311426
10500 0.000335 0.028311426
10501 0.00033502 0.032355916
10502 0.00033504 0.032355916
10503 0.00033506 0.040444895
10504 0.00033508 0.044489384
10505 0.0003351 0.032355916
10506 0.00033512 0.032355916
10507 0.00033514 0.020222447
10508 0.00033516 0.032355916
10509 0.00033518 0.028311426
10510 0.0003352 0.028311426
10511 0.00033522 0.036400405
10512 0.00033524 0.036400405
10513 0.00033526 0.032355916
10514 0.00033528 0.020222447
10515 0.0003353 0.024266937
10516 0.00033532 0.028311426
10517 0.00033534 0.036400405
10518 0.00033536 0.036400405
10519 0.00033538 0.032355916
10520 0.0003354 0.024266937
10521 0.00033542 0.020222447
10522 0.00033544 0.024266937
10523 0.00033546 0.020222447
10524 0.00033548 0.024266937
10525 0.0003355 0.024266937
10526 0.00033552 0.028311426
10527 0.00033554 0.036400405
10528 0.00033556 0.040444895
10529 0.00033558 0.036400405
10530 0.0003356 0.028311426
10531 0.00033562 0.024266937
10532 0.00033564 0.028311426
10533 0.00033566 0.032355916
10534 0.00033568 0.032355916
10535 0.0003357 0.024266937
10536 0.00033572 0.020222447
10537 0.00033574 0.028311426
10538 0.00033576 0.036400405
10539 0.00033578 0.036400405
10540 0.0003358 0.032355916
10541 0.00033582 0.028311426
10542 0.00033584 0.024266937
10543 0.00033586 0.024266937
10544 0.00033588 0.024266937
10545 0.0003359 0.016177958
10546 0.00033592 0.012133468
10547 0.00033594 0.012133468
10548 0.00033596 0.012133468
10549 0.00033598 0.020222447
10550 0.000336 0.020222447
10551 0.00033602 0.032355916
10552 0.00033604 0.028311426
10553 0.00033606 0.028311426
10554 0.00033608 0.024266937
10555 0.0003361 0.024266937
10556 0.00033612 0.020222447
10557 0.00033614 0.024266937
10558 0.00033616 0.028311426
10559 0.00033618 0.032355916
10560 0.0003362 0.028311426
10561 0.00033622 0.020222447
10562 0.00033624 0.016177958
10563 0.00033626 0.016177958
10564 0.00033628 0.016177958
10565 0.0003363 0.012133468
10566 0.00033632 0.012133468
10567 0.00033634 0.020222447
10568 0.00033636 0.024266937
10569 0.00033638 0.020222447
10570 0.0003364 0.020222447
10571 0.00033642 0.024266937
10572 0.00033644 0.032355916
10573 0.00033646 0.024266937
10574 0.00033648 0.016177958
10575 0.0003365 0.016177958
10576 0.00033652 0.012133468
10577 0.00033654 0.016177958
10578 0.00033656 0.0080889789
10579 0.00033658 0.0080889789
10580 0.0003366 0.020222447
10581 0.00033662 0.020222447
10582 0.00033664 0.012133468
10583 0.00033666 0.0080889789
10584 0.00033668 0.0080889789
10585 0.0003367 0.0040444895
10586 0.00033672 0.0040444895
10587 0.00033674 0.012133468
10588 0.00033676 0.020222447
10589 0.00033678 0.024266937
10590 0.0003368 0.012133468
10591 0.00033682 0.016177958
10592 0.00033684 0.016177958
10593 0.00033686 0.012133468
10594 0.00033688 0.0080889789
10595 0.0003369 0.0040444895
10596 0.00033692 0.012133468
10597 0.00033694 0.028311426
10598 0.00033696 0.032355916
10599 0.00033698 0.032355916
10600 0.000337 0.020222447
10601 0.00033702 0.020222447
10602 0.00033704 0.012133468
10603 0.00033706 0.0080889789
10604 0.00033708 0
10605 0.0003371 0.0040444895
10606 0.00033712 0.016177958
10607 0.00033714 0.016177958
10608 0.00033716 0.020222447
10609 0.00033718 0.016177958
10610 0.0003372 0.0080889789
10611 0.00033722 0.012133468
10612 0.00033724 0.0080889789
10613 0.00033726 0.0040444895
10614 0.00033728 0
10615 0.0003373 0
10616 0.00033732 0.0040444895
10617 0.00033734 0
10618 0.00033736 0.0040444895
10619 0.00033738 0.0040444895
10620 0.0003374 0
10621 0.00033742 0.0040444895
10622 0.00033744 0.0040444895
10623 0.00033746 0.0080889789
10624 0.00033748 0.0080889789
10625 0.0003375 0.0080889789
10626 0.00033752 0.0080889789
10627 0.00033754 0.0040444895
10628 0.00033756 0
10629 0.00033758 -0.0040444895
10630 0.0003376 -0.012133468
10631 0.00033762 -0.012133468
10632 0.00033764 0
10633 0.00033766 0.0040444895
10634 0.00033768 0.012133468
10635 0.0003377 0.0080889789
10636 0.00033772 -0.0080889789
10637 0.00033774 -0.012133468
10638 0.00033776 -0.020222447
10639 0.00033778 -0.020222447
10640 0.0003378 -0.016177958
10641 0.00033782 -0.012133468
10642 0.00033784 0
10643 0.00033786 0.0080889789
10644 0.00033788 0
10645 0.0003379 0
10646 0.00033792 -0.0040444895
10647 0.00033794 -0.020222447
10648 0.00033796 -0.016177958
10649 0.00033798 -0.012133468
10650 0.000338 -0.012133468
10651 0.00033802 -0.012133468
10652 0.00033804 -0.0080889789
10653 0.00033806 -0.0040444895
10654 0.00033808 -0.0040444895
10655 0.0003381 -0.0080889789
10656 0.00033812 -0.0040444895
10657 0.00033814 -0.0080889789
10658 0.00033816 -0.012133468
10659 0.00033818 -0.0080889789
10660 0.0003382 -0.0040444895
10661 0.00033822 -0.0040444895
10662 0.00033824 -0.0040444895
10663 0.00033826 0
10664 0.00033828 -0.0040444895
10665 0.0003383 -0.0040444895
10666 0.00033832 0.0040444895
10667 0.00033834 0.0080889789
10668 0.00033836 0.0080889789
10669 0.00033838 -0.020222447
10670 0.0003384 -0.036400405
10671 0.00033842 -0.016177958
10672 0.00033844 0.016177958
10673 0.00033846 0.028311426
10674 0.00033848 0
10675 0.0003385 -0.052578363
10676 0.00033852 -0.07280081
10677 0.00033854 -0.020222447
10678 0.00033856 0.036400405
10679 0.00033858 0.040444895
10680 0.0003386 -0.0080889789
10681 0.00033862 -0.060667342
10682 0.00033864 -0.052578363
10683 0.00033866 -0.0080889789
10684 0.00033868 0.028311426
10685 0.0003387 0.028311426
10686 0.00033872 -0.028311426
10687 0.00033874 -0.040444895
10688 0.00033876 -0.012133468
10689 0.00033878 0.0040444895
10690 0.0003388 -0.0080889789
10691 0.00033882 -0.040444895
10692 0.00033884 -0.048533874
10693 0.00033886 -0.016177958
10694 0.00033888 0
10695 0.0003389 -0.016177958
10696 0.00033892 -0.040444895
10697 0.00033894 -0.036400405
10698 0.00033896 -0.012133468
10699 0.00033898 0.012133468
10700 0.000339 0.0080889789
10701 0.00033902 -0.024266937
10702 0.00033904 -0.056622853
10703 0.00033906 -0.052578363
10704 0.00033908 -0.032355916
10705 0.0003391 0
10706 0.00033912 -0.0040444895
10707 0.00033914 -0.028311426
10708 0.00033916 -0.032355916
10709 0.00033918 -0.028311426
10710 0.0003392 -0.016177958
10711 0.00033922 -0.024266937
10712 0.00033924 -0.028311426
10713 0.00033926 -0.036400405
10714 0.00033928 -0.028311426
10715 0.0003393 -0.012133468
10716 0.00033932 -0.012133468
10717 0.00033934 -0.020222447
10718 0.00033936 -0.024266937
10719 0.00033938 -0.028311426
10720 0.0003394 -0.024266937
10721 0.00033942 -0.024266937
10722 0.00033944 -0.028311426
10723 0.00033946 -0.036400405
10724 0.00033948 -0.036400405
10725 0.0003395 -0.032355916
10726 0.00033952 -0.020222447
10727 0.00033954 -0.020222447
10728 0.00033956 -0.024266937
10729 0.00033958 -0.024266937
10730 0.0003396 -0.016177958
10731 0.00033962 -0.020222447
10732 0.00033964 -0.032355916
10733 0.00033966 -0.024266937
10734 0.00033968 -0.028311426
10735 0.0003397 -0.040444895
10736 0.00033972 -0.040444895
10737 0.00033974 -0.032355916
10738 0.00033976 -0.024266937
10739 0.00033978 -0.028311426
10740 0.0003398 -0.032355916
10741 0.00033982 -0.028311426
10742 0.00033984 -0.036400405
10743 0.00033986 -0.040444895
10744 0.00033988 -0.032355916
10745 0.0003399 -0.036400405
10746 0.00033992 -0.036400405
10747 0.00033994 -0.036400405
10748 0.00033996 -0.040444895
10749 0.00033998 -0.036400405
10750 0.00034 -0.036400405
10751 0.00034002 -0.040444895
10752 0.00034004 -0.032355916
10753 0.00034006 -0.032355916
10754 0.00034008 -0.032355916
10755 0.0003401 -0.032355916
10756 0.00034012 -0.036400405
10757 0.00034014 -0.036400405
10758 0.00034016 -0.036400405
10759 0.00034018 -0.040444895
10760 0.0003402 -0.044489384
10761 0.00034022 -0.044489384
10762 0.00034024 -0.040444895
10763 0.00034026 -0.044489384
10764 0.00034028 -0.048533874
10765 0.0003403 -0.040444895
10766 0.00034032 -0.036400405
10767 0.00034034 -0.040444895
10768 0.00034036 -0.032355916
10769 0.00034038 -0.036400405
10770 0.0003404 -0.036400405
10771 0.00034042 -0.036400405
10772 0.00034044 -0.040444895
10773 0.00034046 -0.052578363
10774 0.00034048 -0.048533874
10775 0.0003405 -0.048533874
10776 0.00034052 -0.040444895
10777 0.00034054 -0.044489384
10778 0.00034056 -0.040444895
10779 0.00034058 -0.040444895
10780 0.0003406 -0.040444895
10781 0.00034062 -0.040444895
10782 0.00034064 -0.032355916
10783 0.00034066 -0.020222447
10784 0.00034068 -0.028311426
10785 0.0003407 -0.040444895
10786 0.00034072 -0.048533874
10787 0.00034074 -0.052578363
10788 0.00034076 -0.052578363
10789 0.00034078 -0.060667342
10790 0.0003408 -0.052578363
10791 0.00034082 -0.044489384
10792 0.00034084 -0.036400405
10793 0.00034086 -0.036400405
10794 0.00034088 -0.032355916
10795 0.0003409 -0.036400405
10796 0.00034092 -0.056622853
10797 0.00034094 -0.052578363
10798 0.00034096 -0.060667342
10799 0.00034098 -0.056622853
10800 0.000341 -0.056622853
10801 0.00034102 -0.060667342
10802 0.00034104 -0.056622853
10803 0.00034106 -0.044489384
10804 0.00034108 -0.036400405
10805 0.0003411 -0.028311426
10806 0.00034112 -0.028311426
10807 0.00034114 -0.032355916
10808 0.00034116 -0.028311426
10809 0.00034118 -0.032355916
10810 0.0003412 -0.044489384
10811 0.00034122 -0.060667342
10812 0.00034124 -0.068756321
10813 0.00034126 -0.07280081
10814 0.00034128 -0.068756321
10815 0.0003413 -0.064711832
10816 0.00034132 -0.048533874
10817 0.00034134 -0.040444895
10818 0.00034136 -0.052578363
10819 0.00034138 -0.048533874
10820 0.0003414 -0.040444895
10821 0.00034142 -0.044489384
10822 0.00034144 -0.060667342
10823 0.00034146 -0.056622853
10824 0.00034148 -0.052578363
10825 0.0003415 -0.064711832
10826 0.00034152 -0.07280081
10827 0.00034154 -0.052578363
10828 0.00034156 -0.024266937
10829 0.00034158 -0.028311426
10830 0.0003416 -0.052578363
10831 0.00034162 -0.040444895
10832 0.00034164 -0.036400405
10833 0.00034166 -0.064711832
10834 0.00034168 -0.0768453
10835 0.0003417 -0.07280081
10836 0.00034172 -0.068756321
10837 0.00034174 -0.064711832
10838 0.00034176 -0.056622853
10839 0.00034178 -0.032355916
10840 0.0003418 -0.028311426
10841 0.00034182 -0.036400405
10842 0.00034184 -0.032355916
10843 0.00034186 -0.036400405
10844 0.00034188 -0.044489384
10845 0.0003419 -0.048533874
10846 0.00034192 -0.048533874
10847 0.00034194 -0.060667342
10848 0.00034196 -0.052578363
10849 0.00034198 -0.032355916
10850 0.000342 -0.044489384
10851 0.00034202 -0.068756321
10852 0.00034204 -0.060667342
10853 0.00034206 -0.040444895
10854 0.00034208 -0.036400405
10855 0.0003421 -0.056622853
10856 0.00034212 -0.056622853
10857 0.00034214 -0.044489384
10858 0.00034216 -0.044489384
10859 0.00034218 -0.056622853
10860 0.0003422 -0.060667342
10861 0.00034222 -0.036400405
10862 0.00034224 -0.032355916
10863 0.00034226 -0.040444895
10864 0.00034228 -0.040444895
10865 0.0003423 -0.032355916
10866 0.00034232 -0.036400405
10867 0.00034234 -0.040444895
10868 0.00034236 -0.056622853
10869 0.00034238 -0.060667342
10870 0.0003424 -0.060667342
10871 0.00034242 -0.064711832
10872 0.00034244 -0.07280081
10873 0.00034246 -0.048533874
10874 0.00034248 -0.032355916
10875 0.0003425 -0.040444895
10876 0.00034252 -0.044489384
10877 0.00034254 -0.036400405
10878 0.00034256 -0.048533874
10879 0.00034258 -0.056622853
10880 0.0003426 -0.052578363
10881 0.00034262 -0.044489384
10882 0.00034264 -0.044489384
10883 0.00034266 -0.040444895
10884 0.00034268 -0.032355916
10885 0.0003427 -0.032355916
10886 0.00034272 -0.044489384
10887 0.00034274 -0.052578363
10888 0.00034276 -0.056622853
10889 0.00034278 -0.044489384
10890 0.0003428 -0.040444895
10891 0.00034282 -0.044489384
10892 0.00034284 -0.028311426
10893 0.00034286 -0.028311426
10894 0.00034288 -0.040444895
10895 0.0003429 -0.044489384
10896 0.00034292 -0.036400405
10897 0.00034294 -0.036400405
10898 0.00034296 -0.040444895
10899 0.00034298 -0.024266937
10900 0.000343 -0.016177958
10901 0.00034302 -0.024266937
10902 0.00034304 -0.020222447
10903 0.00034306 -0.028311426
10904 0.00034308 -0.032355916
10905 0.0003431 -0.032355916
10906 0.00034312 -0.028311426
10907 0.00034314 -0.020222447
10908 0.00034316 -0.012133468
10909 0.00034318 -0.0040444895
10910 0.0003432 0
10911 0.00034322 -0.012133468
10912 0.00034324 -0.016177958
10913 0.00034326 -0.024266937
10914 0.00034328 -0.024266937
10915 0.0003433 -0.032355916
10916 0.00034332 -0.036400405
10917 0.00034334 -0.036400405
10918 0.00034336 -0.028311426
10919 0.00034338 -0.028311426
10920 0.0003434 -0.032355916
10921 0.00034342 -0.028311426
10922 0.00034344 -0.028311426
10923 0.00034346 -0.032355916
10924 0.00034348 -0.036400405
10925 0.0003435 -0.024266937
10926 0.00034352 -0.020222447
10927 0.00034354 -0.028311426
10928 0.00034356 -0.016177958
10929 0.00034358 -0.020222447
10930 0.0003436 -0.024266937
10931 0.00034362 -0.028311426
10932 0.00034364 -0.016177958
10933 0.00034366 -0.012133468
10934 0.00034368 -0.016177958
10935 0.0003437 -0.016177958
10936 0.00034372 -0.012133468
10937 0.00034374 -0.016177958
10938 0.00034376 -0.028311426
10939 0.00034378 -0.036400405
10940 0.0003438 -0.028311426
10941 0.00034382 -0.028311426
10942 0.00034384 -0.016177958
10943 0.00034386 -0.016177958
10944 0.00034388 -0.024266937
10945 0.0003439 -0.028311426
10946 0.00034392 -0.024266937
10947 0.00034394 -0.016177958
10948 0.00034396 -0.020222447
10949 0.00034398 -0.016177958
10950 0.000344 -0.016177958
10951 0.00034402 -0.0080889789
10952 0.00034404 -0.024266937
10953 0.00034406 -0.024266937
10954 0.00034408 -0.0080889789
10955 0.0003441 -0.016177958
10956 0.00034412 -0.024266937
10957 0.00034414 -0.024266937
10958 0.00034416 -0.032355916
10959 0.00034418 -0.032355916
10960 0.0003442 -0.032355916
10961 0.00034422 -0.016177958
10962 0.00034424 -0.012133468
10963 0.00034426 -0.0040444895
10964 0.00034428 -0.0040444895
10965 0.0003443 -0.0040444895
10966 0.00034432 -0.0080889789
10967 0.00034434 -0.0080889789
10968 0.00034436 -0.016177958
10969 0.00034438 -0.020222447
10970 0.0003444 -0.020222447
10971 0.00034442 -0.0040444895
10972 0.00034444 0
10973 0.00034446 -0.0040444895
10974 0.00034448 -0.0080889789
10975 0.0003445 -0.012133468
10976 0.00034452 -0.016177958
10977 0.00034454 -0.016177958
10978 0.00034456 -0.012133468
10979 0.00034458 -0.012133468
10980 0.0003446 -0.016177958
